customer_id,purchase_date,purchase_value,days_since_last_purchase,days_since_first_purchase,time_period,campaign_exposure,customer_segment,acquisition_channel,demographics
10334,2023-06-19,321.67,34,169,1,0,High-End Luxury,Referral,Middle Age
10334,2023-08-24,3.28,66,235,2,0,High-End Luxury,Organic,Middle Age
10335,2023-02-15,245.0,45,45,0,0,Mid-Luxury,Referral,Middle Age
10335,2023-02-19,19.96,4,49,0,0,Entry-Luxury,Organic,Young Adult
10336,2023-01-08,479.76,7,7,0,0,Mid-Luxury,Organic,Young Adult
10336,2023-02-05,353.88,28,35,0,0,Entry-Luxury,Paid Search,Young Adult
10336,2023-02-13,332.07,8,43,0,0,High-End Luxury,Organic,Young Adult
10336,2023-06-18,51.49,125,168,1,0,Mid-Luxury,Social Media,Senior
10337,2023-02-17,451.42,47,47,0,0,Mid-Luxury,Paid Search,Young Adult
10337,2023-03-07,173.95,18,65,0,0,Mid-Luxury,Organic,Young Adult
10337,2023-06-21,49.36,106,171,1,0,High-End Luxury,Social Media,Young Adult
10337,2023-07-07,461.05,16,187,2,1,Entry-Luxury,Organic,Middle Age
10338,2023-01-10,39.91,9,9,0,0,Entry-Luxury,Referral,Senior
10338,2023-01-24,58.12,14,23,0,0,Mid-Luxury,Organic,Young Adult
10338,2023-01-25,125.73,1,24,0,0,Mid-Luxury,Paid Search,Middle Age
10338,2023-03-27,262.97,61,85,0,0,Mid-Luxury,Referral,Young Adult
10339,2023-01-05,84.13,4,4,0,0,High-End Luxury,Referral,Young Adult
10339,2023-03-27,2.9,81,85,0,0,High-End Luxury,Referral,Young Adult
10339,2023-06-13,113.84,78,163,1,0,High-End Luxury,Paid Search,Young Adult
10339,2023-07-17,82.26,34,197,2,1,Entry-Luxury,Social Media,Young Adult
10339,2023-09-07,302.66,52,249,2,0,Entry-Luxury,Paid Search,Middle Age
10340,2023-04-18,980.76,107,107,1,0,High-End Luxury,Social Media,Middle Age
10340,2023-04-22,165.99,4,111,1,0,Entry-Luxury,Referral,Senior
10340,2023-04-30,96.13,8,119,1,0,Entry-Luxury,Paid Search,Senior
10340,2023-06-28,166.84,59,178,1,0,Mid-Luxury,Paid Search,Middle Age
10341,2023-01-04,92.87,3,3,0,0,High-End Luxury,Organic,Young Adult
10341,2023-01-04,496.39,0,3,0,0,Mid-Luxury,Paid Search,Middle Age
10341,2023-01-08,315.8,4,7,0,0,Entry-Luxury,Referral,Middle Age
10341,2023-01-29,88.0,21,28,0,0,High-End Luxury,Social Media,Young Adult
10341,2023-03-01,90.19,31,59,0,0,High-End Luxury,Paid Search,Young Adult
10341,2023-03-05,79.57,4,63,0,0,High-End Luxury,Referral,Young Adult
10341,2023-03-10,10.33,5,68,0,0,Mid-Luxury,Referral,Young Adult
10341,2023-04-09,384.75,30,98,1,0,High-End Luxury,Referral,Middle Age
10341,2023-05-02,115.87,23,121,1,0,High-End Luxury,Paid Search,Middle Age
10342,2023-02-20,1.68,50,50,0,0,Entry-Luxury,Social Media,Middle Age
10343,2023-07-05,213.86,185,185,2,1,Mid-Luxury,Organic,Middle Age
10343,2023-07-10,11.56,5,190,2,0,High-End Luxury,Social Media,Young Adult
10343,2023-07-23,252.79,13,203,2,1,Entry-Luxury,Paid Search,Young Adult
10344,2023-01-05,4.43,4,4,0,0,High-End Luxury,Paid Search,Young Adult
10344,2023-01-18,57.77,13,17,0,0,Entry-Luxury,Social Media,Young Adult
10345,2023-02-14,55.78,44,44,0,0,Mid-Luxury,Referral,Senior
10345,2023-03-02,26.83,16,60,0,0,Entry-Luxury,Referral,Middle Age
10345,2023-03-04,36.13,2,62,0,0,Mid-Luxury,Social Media,Middle Age
10345,2023-03-05,19.44,1,63,0,0,Mid-Luxury,Social Media,Middle Age
10345,2023-03-14,345.0,9,72,0,0,Entry-Luxury,Social Media,Young Adult
10345,2023-03-17,314.62,3,75,0,0,Mid-Luxury,Social Media,Young Adult
10345,2023-04-27,371.85,41,116,1,0,High-End Luxury,Social Media,Middle Age
10345,2023-04-29,536.89,2,118,1,0,Mid-Luxury,Organic,Middle Age
10345,2023-04-30,305.93,1,119,1,0,Mid-Luxury,Referral,Middle Age
10346,2023-01-31,227.66,30,30,0,0,Mid-Luxury,Social Media,Young Adult
10346,2023-03-14,217.13,42,72,0,0,Mid-Luxury,Social Media,Young Adult
10347,2023-01-03,5.22,2,2,0,0,Mid-Luxury,Social Media,Middle Age
10347,2023-01-21,50.8,18,20,0,0,Entry-Luxury,Social Media,Middle Age
10347,2023-02-16,452.05,26,46,0,0,Entry-Luxury,Social Media,Middle Age
10347,2023-03-06,196.34,18,64,0,0,High-End Luxury,Social Media,Young Adult
10348,2023-04-08,15.1,97,97,1,0,Mid-Luxury,Organic,Young Adult
10348,2023-04-22,43.79,14,111,1,0,Mid-Luxury,Social Media,Young Adult
10348,2023-05-17,110.63,25,136,1,0,Entry-Luxury,Organic,Young Adult
10348,2023-05-17,165.75,0,136,1,0,Entry-Luxury,Referral,Young Adult
10348,2023-05-20,21.38,3,139,1,0,Mid-Luxury,Referral,Young Adult
10348,2023-05-21,257.49,1,140,1,0,Entry-Luxury,Paid Search,Young Adult
10348,2023-06-07,482.94,17,157,1,0,Mid-Luxury,Paid Search,Middle Age
10349,2023-03-03,233.79,61,61,0,0,High-End Luxury,Paid Search,Middle Age
10349,2023-03-10,523.8,7,68,0,0,Mid-Luxury,Organic,Middle Age
10349,2023-04-07,223.1,28,96,1,0,Mid-Luxury,Organic,Middle Age
10349,2023-05-28,4.46,51,147,1,0,Entry-Luxury,Organic,Middle Age
10350,2023-02-26,302.39,56,56,0,0,Entry-Luxury,Referral,Middle Age
10350,2023-04-01,44.7,34,90,1,0,Entry-Luxury,Organic,Middle Age
10351,2023-01-22,72.98,21,21,0,0,High-End Luxury,Organic,Young Adult
10351,2023-02-20,235.76,29,50,0,0,Mid-Luxury,Organic,Young Adult
10351,2023-03-08,17.45,16,66,0,0,High-End Luxury,Paid Search,Young Adult
10352,2023-01-20,453.78,19,19,0,0,Mid-Luxury,Paid Search,Middle Age
10352,2023-02-04,28.55,15,34,0,0,Mid-Luxury,Paid Search,Senior
10353,2023-02-09,88.32,39,39,0,0,Mid-Luxury,Paid Search,Middle Age
10353,2023-03-07,75.34,26,65,0,0,Entry-Luxury,Organic,Young Adult
10354,2023-01-31,165.75,30,30,0,0,High-End Luxury,Organic,Young Adult
10354,2023-02-10,42.13,10,40,0,0,High-End Luxury,Referral,Middle Age
10354,2023-03-20,392.72,38,78,0,0,High-End Luxury,Organic,Middle Age
10354,2023-03-20,167.85,0,78,0,0,High-End Luxury,Paid Search,Young Adult
10354,2023-05-22,169.38,63,141,1,0,High-End Luxury,Referral,Young Adult
10355,2023-01-31,74.97,30,30,0,0,Mid-Luxury,Organic,Young Adult
10355,2023-04-16,83.89,75,105,1,0,Mid-Luxury,Organic,Middle Age
10355,2023-05-02,166.95,16,121,1,0,High-End Luxury,Referral,Young Adult
10356,2023-01-21,148.78,20,20,0,0,High-End Luxury,Organic,Middle Age
10356,2023-01-26,47.43,5,25,0,0,Mid-Luxury,Organic,Young Adult
10356,2023-02-06,536.34,11,36,0,0,High-End Luxury,Paid Search,Young Adult
10357,2023-01-19,341.17,18,18,0,0,Mid-Luxury,Organic,Middle Age
10357,2023-04-13,469.19,84,102,1,0,Entry-Luxury,Organic,Middle Age
10358,2023-01-11,33.87,10,10,0,0,Entry-Luxury,Organic,Senior
10358,2023-01-12,153.43,1,11,0,0,Mid-Luxury,Social Media,Middle Age
10358,2023-01-30,223.95,18,29,0,0,High-End Luxury,Organic,Middle Age
10358,2023-03-02,181.29,31,60,0,0,High-End Luxury,Organic,Young Adult
10359,2023-03-08,104.77,66,66,0,0,High-End Luxury,Referral,Young Adult
10359,2023-03-13,180.92,5,71,0,0,High-End Luxury,Paid Search,Young Adult
10359,2023-06-29,566.45,108,179,1,0,Mid-Luxury,Organic,Middle Age
10359,2023-07-01,268.43,2,181,2,0,Mid-Luxury,Organic,Middle Age
10359,2023-07-08,413.69,7,188,2,1,Mid-Luxury,Social Media,Young Adult
10359,2023-08-26,33.4,49,237,2,0,Mid-Luxury,Organic,Middle Age
10359,2023-08-29,21.29,3,240,2,0,Mid-Luxury,Referral,Young Adult
10359,2023-10-29,101.37,61,301,3,0,High-End Luxury,Organic,Middle Age
10360,2023-01-13,305.04,12,12,0,0,High-End Luxury,Referral,Young Adult
10360,2023-02-17,586.57,35,47,0,0,High-End Luxury,Referral,Middle Age
10360,2023-02-21,22.28,4,51,0,0,High-End Luxury,Organic,Young Adult
10360,2023-05-26,70.3,94,145,1,0,High-End Luxury,Social Media,Middle Age
10361,2023-01-27,201.93,26,26,0,0,High-End Luxury,Social Media,Young Adult
10362,2023-01-26,214.65,25,25,0,0,Mid-Luxury,Referral,Young Adult
10362,2023-03-14,254.71,47,72,0,0,High-End Luxury,Referral,Middle Age
10362,2023-04-18,11.47,35,107,1,0,Entry-Luxury,Organic,Young Adult
10363,2023-02-02,2.66,32,32,0,0,High-End Luxury,Social Media,Young Adult
10363,2023-02-18,45.29,16,48,0,0,Entry-Luxury,Paid Search,Young Adult
10363,2023-04-04,391.1,45,93,1,0,Mid-Luxury,Paid Search,Young Adult
10363,2023-05-19,372.44,45,138,1,0,Mid-Luxury,Organic,Senior
10364,2023-03-24,223.18,82,82,0,0,Entry-Luxury,Paid Search,Young Adult
10364,2023-04-25,182.91,32,114,1,0,High-End Luxury,Social Media,Middle Age
10364,2023-06-22,106.3,58,172,1,0,Mid-Luxury,Organic,Young Adult
10364,2023-08-09,332.32,48,220,2,0,High-End Luxury,Paid Search,Young Adult
10364,2023-08-23,503.18,14,234,2,1,Mid-Luxury,Social Media,Middle Age
10364,2023-09-13,64.89,21,255,2,0,High-End Luxury,Referral,Young Adult
10364,2023-09-28,209.09,15,270,3,1,High-End Luxury,Organic,Middle Age
10364,2023-10-19,40.38,21,291,3,0,Mid-Luxury,Organic,Young Adult
10364,2023-10-24,434.63,5,296,3,0,Mid-Luxury,Referral,Middle Age
10365,2023-02-12,78.41,42,42,0,0,Entry-Luxury,Paid Search,Middle Age
10365,2023-04-13,176.83,60,102,1,0,Mid-Luxury,Referral,Young Adult
10365,2023-05-28,45.69,45,147,1,0,Entry-Luxury,Referral,Middle Age
10366,2023-01-06,113.97,5,5,0,0,High-End Luxury,Social Media,Middle Age
10366,2023-04-19,131.61,103,108,1,0,High-End Luxury,Referral,Young Adult
10366,2023-05-21,219.6,32,140,1,0,Entry-Luxury,Organic,Senior
10366,2023-06-01,364.22,11,151,1,0,High-End Luxury,Paid Search,Middle Age
10367,2023-02-02,112.86,32,32,0,0,High-End Luxury,Referral,Young Adult
10368,2023-01-31,232.98,30,30,0,0,Mid-Luxury,Social Media,Young Adult
10368,2023-02-07,30.97,7,37,0,0,High-End Luxury,Paid Search,Middle Age
10368,2023-02-17,821.7,10,47,0,0,Entry-Luxury,Organic,Senior
10368,2023-02-18,6.6,1,48,0,0,Mid-Luxury,Organic,Young Adult
10368,2023-06-23,292.71,125,173,1,0,Mid-Luxury,Organic,Middle Age
10368,2023-06-23,199.64,0,173,1,0,Mid-Luxury,Paid Search,Middle Age
10368,2023-07-01,78.02,8,181,2,1,High-End Luxury,Paid Search,Middle Age
10369,2023-01-20,143.13,19,19,0,0,Mid-Luxury,Referral,Middle Age
10369,2023-01-31,157.3,11,30,0,0,High-End Luxury,Organic,Young Adult
10369,2023-07-04,162.74,154,184,2,0,Entry-Luxury,Social Media,Senior
10370,2023-01-04,696.84,3,3,0,0,High-End Luxury,Organic,Young Adult
10370,2023-01-05,99.49,1,4,0,0,Entry-Luxury,Organic,Young Adult
10370,2023-01-27,57.53,22,26,0,0,Mid-Luxury,Referral,Middle Age
10370,2023-02-19,31.84,23,49,0,0,Entry-Luxury,Referral,Middle Age
10370,2023-03-18,429.58,27,76,0,0,Entry-Luxury,Social Media,Middle Age
10370,2023-06-06,36.63,80,156,1,0,High-End Luxury,Paid Search,Young Adult
10370,2023-06-16,153.29,10,166,1,0,High-End Luxury,Referral,Senior
10370,2023-06-16,12.89,0,166,1,0,Mid-Luxury,Organic,Young Adult
10370,2023-07-19,170.8,33,199,2,1,Mid-Luxury,Paid Search,Senior
10370,2023-08-01,159.2,13,212,2,0,High-End Luxury,Referral,Middle Age
10371,2023-02-18,67.29,48,48,0,0,Entry-Luxury,Referral,Young Adult
10371,2023-02-20,181.84,2,50,0,0,Entry-Luxury,Organic,Young Adult
10371,2023-03-26,612.03,34,84,0,0,Entry-Luxury,Referral,Senior
10372,2023-01-15,186.71,14,14,0,0,Mid-Luxury,Paid Search,Young Adult
10372,2023-01-25,50.01,10,24,0,0,Mid-Luxury,Paid Search,Young Adult
10372,2023-01-30,20.72,5,29,0,0,Entry-Luxury,Paid Search,Senior
10372,2023-03-26,111.07,55,84,0,0,Mid-Luxury,Paid Search,Young Adult
10372,2023-04-02,109.89,7,91,1,0,Mid-Luxury,Social Media,Middle Age
10372,2023-04-03,293.46,1,92,1,0,Mid-Luxury,Referral,Young Adult
10372,2023-05-27,5.81,54,146,1,0,Mid-Luxury,Organic,Young Adult
10373,2023-01-09,55.51,8,8,0,0,Mid-Luxury,Referral,Middle Age
10373,2023-01-21,325.46,12,20,0,0,High-End Luxury,Organic,Young Adult
10373,2023-03-08,21.13,46,66,0,0,Entry-Luxury,Referral,Young Adult
10373,2023-04-02,2.27,25,91,1,0,Mid-Luxury,Organic,Middle Age
10373,2023-05-11,101.17,39,130,1,0,Entry-Luxury,Paid Search,Middle Age
10373,2023-06-14,38.93,34,164,1,0,High-End Luxury,Social Media,Young Adult
10374,2023-02-03,234.81,33,33,0,0,High-End Luxury,Social Media,Young Adult
10375,2023-01-01,628.01,0,0,0,0,Mid-Luxury,Referral,Middle Age
10375,2023-01-15,35.92,14,14,0,0,High-End Luxury,Organic,Young Adult
10375,2023-02-15,207.47,31,45,0,0,Mid-Luxury,Organic,Young Adult
10376,2023-02-06,416.1,36,36,0,0,High-End Luxury,Paid Search,Young Adult
10376,2023-02-08,14.31,2,38,0,0,Mid-Luxury,Organic,Young Adult
10377,2023-01-10,330.33,9,9,0,0,Entry-Luxury,Paid Search,Middle Age
10377,2023-02-13,28.02,34,43,0,0,High-End Luxury,Social Media,Young Adult
10378,2023-01-15,70.84,14,14,0,0,High-End Luxury,Organic,Middle Age
10378,2023-02-16,72.28,32,46,0,0,Mid-Luxury,Social Media,Young Adult
10378,2023-02-22,130.22,6,52,0,0,High-End Luxury,Organic,Young Adult
10378,2023-02-25,426.89,3,55,0,0,High-End Luxury,Referral,Middle Age
10378,2023-03-03,321.05,6,61,0,0,Mid-Luxury,Paid Search,Middle Age
10379,2023-02-01,253.69,31,31,0,0,High-End Luxury,Paid Search,Young Adult
10379,2023-02-02,527.98,1,32,0,0,Mid-Luxury,Social Media,Middle Age
10379,2023-03-01,215.2,27,59,0,0,Mid-Luxury,Paid Search,Young Adult
10379,2023-03-16,49.6,15,74,0,0,Mid-Luxury,Paid Search,Young Adult
10379,2023-04-13,116.87,28,102,1,0,Mid-Luxury,Organic,Middle Age
10380,2023-02-25,41.44,55,55,0,0,Mid-Luxury,Referral,Young Adult
10381,2023-02-28,14.76,58,58,0,0,Mid-Luxury,Social Media,Young Adult
10382,2023-01-16,327.39,15,15,0,0,Mid-Luxury,Organic,Middle Age
10383,2023-01-31,46.91,30,30,0,0,High-End Luxury,Paid Search,Middle Age
10383,2023-03-02,399.66,30,60,0,0,Mid-Luxury,Social Media,Young Adult
10383,2023-04-06,16.45,35,95,1,0,High-End Luxury,Organic,Middle Age
10383,2023-04-11,209.68,5,100,1,0,High-End Luxury,Paid Search,Middle Age
10384,2023-01-13,59.32,12,12,0,0,Mid-Luxury,Social Media,Young Adult
10384,2023-01-13,314.77,0,12,0,0,Entry-Luxury,Paid Search,Middle Age
10384,2023-01-15,80.18,2,14,0,0,High-End Luxury,Organic,Young Adult
10384,2023-01-20,438.06,5,19,0,0,Entry-Luxury,Social Media,Senior
10384,2023-02-28,1.07,39,58,0,0,Entry-Luxury,Social Media,Middle Age
10384,2023-05-29,135.83,90,148,1,0,Entry-Luxury,Referral,Middle Age
10384,2023-06-08,101.45,10,158,1,0,Mid-Luxury,Referral,Young Adult
10385,2023-01-13,369.24,12,12,0,0,High-End Luxury,Paid Search,Young Adult
10385,2023-03-18,491.96,64,76,0,0,Mid-Luxury,Referral,Young Adult
10385,2023-04-04,70.78,17,93,1,0,Mid-Luxury,Social Media,Middle Age
10385,2023-04-04,113.65,0,93,1,0,Mid-Luxury,Organic,Middle Age
10385,2023-04-07,27.78,3,96,1,0,High-End Luxury,Organic,Young Adult
10385,2023-04-26,15.72,19,115,1,0,Mid-Luxury,Social Media,Young Adult
10385,2023-05-15,47.76,19,134,1,0,Mid-Luxury,Organic,Middle Age
10385,2023-05-15,324.3,0,134,1,0,Mid-Luxury,Social Media,Young Adult
10385,2023-10-23,121.09,161,295,3,1,Mid-Luxury,Organic,Middle Age
10386,2023-01-28,115.91,27,27,0,0,Mid-Luxury,Referral,Young Adult
10386,2023-04-20,1174.37,82,109,1,0,High-End Luxury,Referral,Young Adult
10386,2023-05-03,61.83,13,122,1,0,Mid-Luxury,Paid Search,Middle Age
10387,2023-02-28,151.8,58,58,0,0,Entry-Luxury,Organic,Young Adult
10387,2023-05-01,2.77,62,120,1,0,Mid-Luxury,Paid Search,Young Adult
10387,2023-06-24,1083.82,54,174,1,0,Mid-Luxury,Organic,Young Adult
10387,2023-07-05,356.19,11,185,2,1,Entry-Luxury,Paid Search,Middle Age
10387,2023-07-12,41.78,7,192,2,0,High-End Luxury,Referral,Middle Age
10387,2023-07-21,87.48,9,201,2,0,Entry-Luxury,Social Media,Young Adult
10388,2023-02-17,59.84,47,47,0,0,High-End Luxury,Organic,Senior
10389,2023-02-06,20.63,36,36,0,0,High-End Luxury,Organic,Young Adult
10389,2023-02-26,11.67,20,56,0,0,High-End Luxury,Social Media,Middle Age
10389,2023-03-02,48.26,4,60,0,0,High-End Luxury,Organic,Middle Age
10390,2023-02-25,265.55,55,55,0,0,Entry-Luxury,Social Media,Middle Age
10390,2023-03-02,395.26,5,60,0,0,Mid-Luxury,Referral,Middle Age
10390,2023-05-11,299.94,70,130,1,0,Mid-Luxury,Referral,Young Adult
10390,2023-05-30,5.1,19,149,1,0,Entry-Luxury,Paid Search,Young Adult
10390,2023-06-18,14.0,19,168,1,0,High-End Luxury,Social Media,Middle Age
10390,2023-06-25,195.63,7,175,1,0,Mid-Luxury,Organic,Middle Age
10391,2023-01-10,34.98,9,9,0,0,High-End Luxury,Referral,Young Adult
10391,2023-02-01,169.54,22,31,0,0,Entry-Luxury,Organic,Middle Age
10391,2023-03-08,326.35,35,66,0,0,High-End Luxury,Organic,Middle Age
10392,2023-02-17,236.8,47,47,0,0,Mid-Luxury,Referral,Middle Age
10392,2023-03-10,34.11,21,68,0,0,Mid-Luxury,Paid Search,Middle Age
10392,2023-07-01,157.33,113,181,2,1,Mid-Luxury,Social Media,Middle Age
10392,2023-07-09,133.16,8,189,2,0,High-End Luxury,Organic,Middle Age
10392,2023-08-15,47.27,37,226,2,1,High-End Luxury,Organic,Middle Age
10392,2023-08-23,222.77,8,234,2,0,High-End Luxury,Paid Search,Young Adult
10393,2023-01-17,226.95,16,16,0,0,High-End Luxury,Organic,Middle Age
10393,2023-03-04,214.98,46,62,0,0,High-End Luxury,Paid Search,Senior
10393,2023-03-05,12.07,1,63,0,0,Mid-Luxury,Organic,Young Adult
10393,2023-03-11,347.45,6,69,0,0,High-End Luxury,Social Media,Middle Age
10394,2023-03-02,200.15,60,60,0,0,High-End Luxury,Paid Search,Young Adult
10395,2023-01-03,58.3,2,2,0,0,High-End Luxury,Referral,Middle Age
10395,2023-02-08,67.72,36,38,0,0,High-End Luxury,Paid Search,Young Adult
10395,2023-06-07,26.14,119,157,1,0,High-End Luxury,Organic,Young Adult
10395,2023-07-03,347.03,26,183,2,0,Entry-Luxury,Referral,Middle Age
10395,2023-07-13,548.17,10,193,2,1,Mid-Luxury,Paid Search,Young Adult
10395,2023-07-28,507.0,15,208,2,0,Mid-Luxury,Organic,Middle Age
10396,2023-02-12,62.44,42,42,0,0,Entry-Luxury,Paid Search,Young Adult
10396,2023-02-15,10.84,3,45,0,0,Mid-Luxury,Referral,Young Adult
10396,2023-03-22,395.62,35,80,0,0,High-End Luxury,Paid Search,Young Adult
10396,2023-04-30,340.1,39,119,1,0,Mid-Luxury,Organic,Young Adult
10397,2023-01-17,34.96,16,16,0,0,Entry-Luxury,Organic,Young Adult
10397,2023-03-23,250.88,65,81,0,0,High-End Luxury,Organic,Young Adult
10397,2023-04-12,245.09,20,101,1,0,Entry-Luxury,Social Media,Senior
10397,2023-04-18,138.74,6,107,1,0,High-End Luxury,Referral,Middle Age
10397,2023-04-20,150.02,2,109,1,0,High-End Luxury,Social Media,Young Adult
10398,2023-02-10,23.09,40,40,0,0,High-End Luxury,Social Media,Young Adult
10398,2023-02-17,30.76,7,47,0,0,High-End Luxury,Organic,Middle Age
10399,2023-01-03,873.8,2,2,0,0,Mid-Luxury,Paid Search,Middle Age
10399,2023-01-12,108.47,9,11,0,0,High-End Luxury,Referral,Middle Age
10399,2023-05-03,26.82,111,122,1,0,Mid-Luxury,Paid Search,Middle Age
10399,2023-06-01,280.95,29,151,1,0,High-End Luxury,Paid Search,Senior
10400,2023-02-05,38.39,35,35,0,0,Entry-Luxury,Referral,Middle Age
10400,2023-03-10,100.05,33,68,0,0,High-End Luxury,Referral,Young Adult
10400,2023-08-25,43.38,168,236,2,0,High-End Luxury,Organic,Young Adult
10400,2023-10-21,126.61,57,293,3,0,High-End Luxury,Paid Search,Middle Age
10400,2023-11-24,10.96,34,327,3,0,High-End Luxury,Referral,Middle Age
10400,2023-12-12,21.84,18,345,3,0,Mid-Luxury,Organic,Young Adult
10400,2024-04-15,22.38,125,470,5,1,Mid-Luxury,Referral,Young Adult
10401,2023-01-03,223.48,2,2,0,0,Mid-Luxury,Paid Search,Young Adult
10401,2023-07-14,52.66,192,194,2,0,High-End Luxury,Social Media,Young Adult
10401,2023-07-31,235.56,17,211,2,0,Mid-Luxury,Social Media,Young Adult
10401,2023-10-29,195.96,90,301,3,0,High-End Luxury,Paid Search,Senior
10401,2023-11-12,149.98,14,315,3,1,Mid-Luxury,Referral,Young Adult
10402,2023-02-16,236.46,46,46,0,0,High-End Luxury,Paid Search,Senior
10402,2023-03-04,96.51,16,62,0,0,Entry-Luxury,Social Media,Middle Age
10402,2023-07-01,162.18,119,181,2,1,Mid-Luxury,Referral,Middle Age
10402,2023-08-13,346.95,43,224,2,0,Mid-Luxury,Social Media,Young Adult
10402,2023-08-15,326.43,2,226,2,0,High-End Luxury,Referral,Middle Age
10403,2023-03-02,793.91,60,60,0,0,High-End Luxury,Paid Search,Young Adult
10403,2023-06-29,613.24,119,179,1,0,High-End Luxury,Paid Search,Middle Age
10403,2023-08-23,390.42,55,234,2,0,Entry-Luxury,Social Media,Young Adult
10404,2023-02-06,166.13,36,36,0,0,Mid-Luxury,Organic,Middle Age
10404,2023-03-07,44.29,29,65,0,0,Mid-Luxury,Social Media,Young Adult
10404,2023-03-25,5.21,18,83,0,0,High-End Luxury,Paid Search,Middle Age
10405,2023-02-02,496.56,32,32,0,0,High-End Luxury,Social Media,Senior
10405,2023-03-26,158.34,52,84,0,0,Entry-Luxury,Referral,Young Adult
10406,2023-02-23,141.02,53,53,0,0,High-End Luxury,Paid Search,Young Adult
10406,2023-02-25,73.57,2,55,0,0,High-End Luxury,Organic,Middle Age
10406,2023-03-06,273.47,9,64,0,0,High-End Luxury,Organic,Young Adult
10406,2023-05-15,10.35,70,134,1,0,High-End Luxury,Paid Search,Middle Age
10406,2023-07-01,128.28,47,181,2,0,High-End Luxury,Paid Search,Young Adult
10406,2023-09-06,146.47,67,248,2,1,Mid-Luxury,Paid Search,Young Adult
10406,2023-09-22,207.45,16,264,2,0,Mid-Luxury,Social Media,Young Adult
10407,2023-02-21,173.83,51,51,0,0,Entry-Luxury,Paid Search,Middle Age
10407,2023-03-09,159.64,16,67,0,0,High-End Luxury,Paid Search,Middle Age
10407,2023-03-26,167.22,17,84,0,0,High-End Luxury,Organic,Young Adult
10407,2023-03-29,27.87,3,87,0,0,High-End Luxury,Paid Search,Senior
10407,2023-04-01,96.65,3,90,1,0,Mid-Luxury,Paid Search,Young Adult
10407,2023-08-11,96.3,132,222,2,0,Mid-Luxury,Social Media,Young Adult
10408,2023-01-03,25.65,2,2,0,0,Entry-Luxury,Paid Search,Senior
10408,2023-01-30,29.5,27,29,0,0,High-End Luxury,Referral,Young Adult
10408,2023-02-14,60.17,15,44,0,0,Mid-Luxury,Referral,Young Adult
10409,2023-02-06,198.98,36,36,0,0,High-End Luxury,Organic,Middle Age
10409,2023-02-12,322.83,6,42,0,0,High-End Luxury,Social Media,Young Adult
10409,2023-04-01,42.29,48,90,1,0,High-End Luxury,Social Media,Middle Age
10409,2023-04-02,219.64,1,91,1,0,Mid-Luxury,Referral,Middle Age
10409,2023-05-20,170.46,48,139,1,0,High-End Luxury,Referral,Young Adult
10409,2023-06-01,262.51,12,151,1,0,Mid-Luxury,Referral,Young Adult
10410,2023-02-12,17.02,42,42,0,0,Mid-Luxury,Social Media,Young Adult
10410,2023-03-16,116.72,32,74,0,0,Mid-Luxury,Social Media,Middle Age
10410,2023-03-31,108.64,15,89,0,0,Mid-Luxury,Organic,Young Adult
10410,2023-05-27,265.31,57,146,1,0,Mid-Luxury,Organic,Young Adult
10410,2023-06-04,370.72,8,154,1,0,High-End Luxury,Paid Search,Middle Age
10410,2023-08-15,11.74,72,226,2,0,High-End Luxury,Referral,Middle Age
10412,2023-01-01,143.85,0,0,0,0,Entry-Luxury,Referral,Young Adult
10412,2023-01-20,113.78,19,19,0,0,High-End Luxury,Organic,Young Adult
10412,2023-01-29,32.33,9,28,0,0,High-End Luxury,Organic,Middle Age
10413,2023-02-13,185.09,43,43,0,0,Mid-Luxury,Paid Search,Young Adult
10414,2023-01-04,170.64,3,3,0,0,Mid-Luxury,Organic,Young Adult
10414,2023-02-01,31.67,28,31,0,0,Entry-Luxury,Referral,Young Adult
10414,2023-02-27,240.1,26,57,0,0,High-End Luxury,Paid Search,Young Adult
10415,2023-02-20,81.68,50,50,0,0,High-End Luxury,Paid Search,Young Adult
10415,2023-02-26,324.91,6,56,0,0,High-End Luxury,Referral,Young Adult
10416,2023-01-23,126.1,22,22,0,0,Mid-Luxury,Referral,Senior
10416,2023-02-01,35.2,9,31,0,0,High-End Luxury,Paid Search,Senior
10416,2023-02-25,39.98,24,55,0,0,High-End Luxury,Paid Search,Young Adult
10416,2023-04-03,78.46,37,92,1,0,Mid-Luxury,Paid Search,Young Adult
10416,2023-04-25,12.92,22,114,1,0,Mid-Luxury,Paid Search,Middle Age
10416,2023-06-29,127.34,65,179,1,0,Mid-Luxury,Social Media,Senior
10416,2023-12-17,19.38,171,350,3,0,High-End Luxury,Organic,Young Adult
10417,2023-01-04,112.41,3,3,0,0,Mid-Luxury,Organic,Young Adult
10417,2023-01-16,142.22,12,15,0,0,High-End Luxury,Social Media,Middle Age
10417,2023-01-18,87.33,2,17,0,0,High-End Luxury,Social Media,Senior
10417,2023-04-29,79.74,101,118,1,0,Entry-Luxury,Organic,Senior
10417,2023-05-09,75.77,10,128,1,0,Mid-Luxury,Organic,Senior
10418,2023-02-04,15.97,34,34,0,0,High-End Luxury,Referral,Young Adult
10418,2023-02-27,41.07,23,57,0,0,Entry-Luxury,Paid Search,Young Adult
10419,2023-01-16,24.79,15,15,0,0,Entry-Luxury,Paid Search,Young Adult
10419,2023-02-11,44.45,26,41,0,0,High-End Luxury,Paid Search,Young Adult
